source,target,weight
3GoPGMx3Q2xUwmzM3RYGUq,6Sbl0NT50roqWvy746MfVf,1
6Sbl0NT50roqWvy746MfVf,7yCGrS6Xh3UngvY6Ad5sMJ,1
2b01rwtcqW5LyfVBMzIFQ4,5KSiZki8gCESiSq0z35Ald,1
6Sbl0NT50roqWvy746MfVf,7iK8PXO48WeuP03g8YR51W,2
0XwVARXT135rw8lyw1EeWP,6Sbl0NT50roqWvy746MfVf,1
1dKdetem2xEmjgvyymzytS,5ZGrM7y0Z6yF3s9dBjHWi9,1
1dKdetem2xEmjgvyymzytS,5F1lZDYOxfcsSMEHF28hdH,1
5dmU7FrmtbQaSzIvGsE4Jp,5l6N2hoIaP7snXdjnCULvk,2
15o9015fLMdtdULkGPBCqL,4kJ2OBSNasUA4yOT5NCfCl,1
4aWhlVjiUjYHpVWBPP8AFc,4kJ2OBSNasUA4yOT5NCfCl,1
4kJ2OBSNasUA4yOT5NCfCl,7AUgYiThuW80zSOwY7Ub2g,1
1dKdetem2xEmjgvyymzytS,2Oc5k5AzcBOoH470jTgZzp,1
1mUJ5FdyqTx1UewE6z6imQ,5l6N2hoIaP7snXdjnCULvk,1
1yX62RHdYysNcIrO33WQxJ,5F1lZDYOxfcsSMEHF28hdH,1
1dKdetem2xEmjgvyymzytS,20lftkHSXXaaNVpe3Y2W2J,1
1dKdetem2xEmjgvyymzytS,1mUJ5FdyqTx1UewE6z6imQ,1
1dKdetem2xEmjgvyymzytS,5dmU7FrmtbQaSzIvGsE4Jp,1
1mUJ5FdyqTx1UewE6z6imQ,4aWhlVjiUjYHpVWBPP8AFc,2
1dKdetem2xEmjgvyymzytS,3hTffafUYLLgO4yuPAxb5U,1
0EocQPg9ycs21gcvaVm9hh,1dKdetem2xEmjgvyymzytS,1
014WIDx7H4BRCHB1faiisK,1CTYCiBGcZTsZBzYoa4pxM,1
1Db5GsIoVWYktPoD2nnPZZ,1dKdetem2xEmjgvyymzytS,1
1dKdetem2xEmjgvyymzytS,3yJ7q2MEpB9SLK9Xy1EJ2F,1
1DA8SLXtp8MMVpgaOWzMQr,1dKdetem2xEmjgvyymzytS,1
5l6N2hoIaP7snXdjnCULvk,7AUgYiThuW80zSOwY7Ub2g,1
4aWhlVjiUjYHpVWBPP8AFc,5dmU7FrmtbQaSzIvGsE4Jp,2
1dKdetem2xEmjgvyymzytS,1vrahybrKylgwkjhbmOz94,1
6LOvxDn71T0wWhCDNcXcUj,7sQ3Q6yYyg0SdpEezJN8UT,1
1dKdetem2xEmjgvyymzytS,6H8yLg2ml8H94LRjriezMR,1
1dKdetem2xEmjgvyymzytS,4RXxwBtdt6k1YNyyAyiOng,1
1mUJ5FdyqTx1UewE6z6imQ,5dmU7FrmtbQaSzIvGsE4Jp,1
00CEIWvwRzWGVahslNZW0Z,40XLXsvXDPJuQ6adeK9zh7,1
4aWhlVjiUjYHpVWBPP8AFc,5l6N2hoIaP7snXdjnCULvk,2
1dKdetem2xEmjgvyymzytS,4aWhlVjiUjYHpVWBPP8AFc,1
4kJ2OBSNasUA4yOT5NCfCl,5l6N2hoIaP7snXdjnCULvk,1
15o9015fLMdtdULkGPBCqL,1dKdetem2xEmjgvyymzytS,1
1dKdetem2xEmjgvyymzytS,7AUgYiThuW80zSOwY7Ub2g,1
40XLXsvXDPJuQ6adeK9zh7,6H8yLg2ml8H94LRjriezMR,1
1dKdetem2xEmjgvyymzytS,6lYtvXvhIdDJno8v2SpPkG,1
1dKdetem2xEmjgvyymzytS,4kJ2OBSNasUA4yOT5NCfCl,1
0ltbviqVlCHhrg8vh9rcII,1dKdetem2xEmjgvyymzytS,1
1dKdetem2xEmjgvyymzytS,23wEWD21D4TPYiJugoXmYb,1
00CEIWvwRzWGVahslNZW0Z,6H8yLg2ml8H94LRjriezMR,1
1dKdetem2xEmjgvyymzytS,3OFZZxPrO2uYjDVglqTwEr,1
1mUJ5FdyqTx1UewE6z6imQ,7AUgYiThuW80zSOwY7Ub2g,1
0IoWUuXfqpkfpxBRzthHU4,1dKdetem2xEmjgvyymzytS,1
5dmU7FrmtbQaSzIvGsE4Jp,7AUgYiThuW80zSOwY7Ub2g,1
014WIDx7H4BRCHB1faiisK,1dKdetem2xEmjgvyymzytS,1
1dKdetem2xEmjgvyymzytS,4GP79lfzsxYXZn1HNu31Dj,1
1dKdetem2xEmjgvyymzytS,5l6N2hoIaP7snXdjnCULvk,2
01rgao9OzfBm2BOHWJpi1Y,1dKdetem2xEmjgvyymzytS,1
1dKdetem2xEmjgvyymzytS,6XkjpgcEsYab502Vr1bBeW,3
1dKdetem2xEmjgvyymzytS,6LOvxDn71T0wWhCDNcXcUj,1
1ZMJSCQw8DIefcLb1FIpY0,1dKdetem2xEmjgvyymzytS,1
1mUJ5FdyqTx1UewE6z6imQ,4kJ2OBSNasUA4yOT5NCfCl,1
4kJ2OBSNasUA4yOT5NCfCl,5dmU7FrmtbQaSzIvGsE4Jp,1
4aWhlVjiUjYHpVWBPP8AFc,7AUgYiThuW80zSOwY7Ub2g,1
1dKdetem2xEmjgvyymzytS,40XLXsvXDPJuQ6adeK9zh7,1
1vrahybrKylgwkjhbmOz94,4RXxwBtdt6k1YNyyAyiOng,1
0ssx5sZQzc1nZZF2Ks8qXZ,1dKdetem2xEmjgvyymzytS,1
15o9015fLMdtdULkGPBCqL,7AUgYiThuW80zSOwY7Ub2g,1
1dKdetem2xEmjgvyymzytS,535ap2f16rTOKTMPTkvbGB,1
1dKdetem2xEmjgvyymzytS,5wx70QuZtxRUIIYek3RSaV,1
1dKdetem2xEmjgvyymzytS,1yX62RHdYysNcIrO33WQxJ,1
00CEIWvwRzWGVahslNZW0Z,1dKdetem2xEmjgvyymzytS,1
1dKdetem2xEmjgvyymzytS,5bSfBBCxY8QAk4Pifveisz,1
1dKdetem2xEmjgvyymzytS,6S2OmqARrzebs0tKUEyXyp,1
1dKdetem2xEmjgvyymzytS,7sQ3Q6yYyg0SdpEezJN8UT,1
1CTYCiBGcZTsZBzYoa4pxM,1dKdetem2xEmjgvyymzytS,1
1dKdetem2xEmjgvyymzytS,7arK8QUX7X61NIkChn9no2,1
0tmwSHipWxN12fsoLcFU3B,6XkjpgcEsYab502Vr1bBeW,2
12GqGscKJx3aE4t07u7eVZ,6XkjpgcEsYab502Vr1bBeW,2
3Me35AWHCGqW4sZ7bWWJt1,6XkjpgcEsYab502Vr1bBeW,1
5eumcnUkdmGvkvcsx1WFNG,6XkjpgcEsYab502Vr1bBeW,4
06Q5VlSAku57lFzyME3HrM,6XkjpgcEsYab502Vr1bBeW,1
5Y3MV9DZ0d87NnVm56qSY1,6XkjpgcEsYab502Vr1bBeW,1
51ZSh80McCt7vbqHouzW0A,6XkjpgcEsYab502Vr1bBeW,2
6XkjpgcEsYab502Vr1bBeW,7j6DKwmjbxvpQO8h914uEz,1
6XkjpgcEsYab502Vr1bBeW,7iK8PXO48WeuP03g8YR51W,2
1i8SpTcr7yvPOmcqrbnVXY,6XkjpgcEsYab502Vr1bBeW,2
1ZMJSCQw8DIefcLb1FIpY0,6XkjpgcEsYab502Vr1bBeW,1
6XkjpgcEsYab502Vr1bBeW,7Gi6gjaWy3DxyilpF1a8Is,2
6GI52t8N5F02MxU0g5U69P,6XkjpgcEsYab502Vr1bBeW,1
1r4hJ1h58CWwUQe3MxPuau,6XkjpgcEsYab502Vr1bBeW,1
0pePYDrJGk8gqMRbXrLJC8,6XkjpgcEsYab502Vr1bBeW,1
6XkjpgcEsYab502Vr1bBeW,6dLuQ5qXxIuWc5urxfIiZR,1
6XkjpgcEsYab502Vr1bBeW,6pV5zH2LzjOUHaAvENdMMa,1
0Bxo11d6nt1FpPWCo4PGcw,6XkjpgcEsYab502Vr1bBeW,1
0EmeFodog0BfCgMzAIvKQp,6XkjpgcEsYab502Vr1bBeW,1
1gW6pz5n1aK249L0GvfQCC,6XkjpgcEsYab502Vr1bBeW,1
2UZIAOlrnyZmyzt1nuXr9y,6XkjpgcEsYab502Vr1bBeW,2
5C4PDR4LnhZTbVnKWXuDKD,6XkjpgcEsYab502Vr1bBeW,1
0XwVARXT135rw8lyw1EeWP,6XkjpgcEsYab502Vr1bBeW,1
5lwmRuXgjX8xIwlnauTZIP,6XkjpgcEsYab502Vr1bBeW,1
66ihevNkSYNzRAl44dx6jJ,6XkjpgcEsYab502Vr1bBeW,2
5sUrlPAHlS9NEirDB8SEbF,6XkjpgcEsYab502Vr1bBeW,1
0mA4dkNGiN4fqTBi2SLlAv,7Gi6gjaWy3DxyilpF1a8Is,2
6OP8Y0UsezppFkU1hZU6EJ,7Gi6gjaWy3DxyilpF1a8Is,1
3ppQEG71r7jVpI8RudzycF,7Gi6gjaWy3DxyilpF1a8Is,1
3p3jPcp8b7WL9XYj4xlsWj,7hJcb9fa4alzcOq3EaNPoG,2
3p3jPcp8b7WL9XYj4xlsWj,4o0NtnL2m0lzZmEdRas1qv,2
0Z9FeIBNH2WlwhVUOBlfPZ,7Gi6gjaWy3DxyilpF1a8Is,2
7Gi6gjaWy3DxyilpF1a8Is,7iK8PXO48WeuP03g8YR51W,2
7Gi6gjaWy3DxyilpF1a8Is,7ciBW1p3KBsYIkFk4UmwS8,2
4QFG9KrGWEbr6hNA58CAqE,7Gi6gjaWy3DxyilpF1a8Is,2
2TQ4CGgxxCWHqa9yYIGDoU,7Gi6gjaWy3DxyilpF1a8Is,1
2vZszD281Mt6bk3xL8Lhh1,7Gi6gjaWy3DxyilpF1a8Is,1
5ImyiP3jzpqv7a5Ig63j13,7Gi6gjaWy3DxyilpF1a8Is,1
4o0NtnL2m0lzZmEdRas1qv,7hJcb9fa4alzcOq3EaNPoG,2
3ScIigEm9KZUrUQtXzBmKJ,4QFG9KrGWEbr6hNA58CAqE,1
0T8Ix53aIN4F7aEKj4EnKy,12GqGscKJx3aE4t07u7eVZ,4
0pePYDrJGk8gqMRbXrLJC8,7Gi6gjaWy3DxyilpF1a8Is,2
1gW6pz5n1aK249L0GvfQCC,7Gi6gjaWy3DxyilpF1a8Is,1
2IMZYfNi21MGqxopj9fWx8,7Gi6gjaWy3DxyilpF1a8Is,1
1dKdetem2xEmjgvyymzytS,7Gi6gjaWy3DxyilpF1a8Is,2
4o0NtnL2m0lzZmEdRas1qv,7Gi6gjaWy3DxyilpF1a8Is,4
5eumcnUkdmGvkvcsx1WFNG,7Gi6gjaWy3DxyilpF1a8Is,2
3p3jPcp8b7WL9XYj4xlsWj,7Gi6gjaWy3DxyilpF1a8Is,1
0elWFr7TW8piilVRYJUe4P,12vb80Km0Ew53ABfJOepVz,2
4j1Usj1sKyLB9CDpSZSZ2C,7Gi6gjaWy3DxyilpF1a8Is,1
2R7uy52biUCTdDH0OctTPU,7Gi6gjaWy3DxyilpF1a8Is,1
0elWFr7TW8piilVRYJUe4P,4zYi7nhOqLxJ9u2YE8Ysca,2
5fUua1kfdZhAopUPazcdC5,7Gi6gjaWy3DxyilpF1a8Is,2
0ssx5sZQzc1nZZF2Ks8qXZ,7Gi6gjaWy3DxyilpF1a8Is,1
0elWFr7TW8piilVRYJUe4P,7hJcb9fa4alzcOq3EaNPoG,2
3p3jPcp8b7WL9XYj4xlsWj,4zYi7nhOqLxJ9u2YE8Ysca,2
0elWFr7TW8piilVRYJUe4P,7Gi6gjaWy3DxyilpF1a8Is,4
3l9G1G9MxH6DaRhwLklaf5,7Gi6gjaWy3DxyilpF1a8Is,5
111WEufNVhB1lRCVHAqEve,7Gi6gjaWy3DxyilpF1a8Is,1
7ciBW1p3KBsYIkFk4UmwS8,7iK8PXO48WeuP03g8YR51W,2
2hejA1Dkf8v8R0koF44FvW,4QFG9KrGWEbr6hNA58CAqE,1
2hejA1Dkf8v8R0koF44FvW,3ScIigEm9KZUrUQtXzBmKJ,1
0elWFr7TW8piilVRYJUe4P,1yPvnL2XGGehNiOGWzcAAG,3
2hejA1Dkf8v8R0koF44FvW,7Gi6gjaWy3DxyilpF1a8Is,1
0elWFr7TW8piilVRYJUe4P,3p3jPcp8b7WL9XYj4xlsWj,2
7Gi6gjaWy3DxyilpF1a8Is,7rOlQwf8OuFLFQp4aydjBt,1
3ScIigEm9KZUrUQtXzBmKJ,7Gi6gjaWy3DxyilpF1a8Is,1
1yPvnL2XGGehNiOGWzcAAG,7Gi6gjaWy3DxyilpF1a8Is,1
0elWFr7TW8piilVRYJUe4P,1NejZ771d4oSoEcD6qBAIA,2
1gJdf4Yybu4X5A2xYV3NMV,7Gi6gjaWy3DxyilpF1a8Is,1
12vb80Km0Ew53ABfJOepVz,4o0NtnL2m0lzZmEdRas1qv,2
4N1DN2tcz5u6FqREo6JX9x,7Gi6gjaWy3DxyilpF1a8Is,1
12GqGscKJx3aE4t07u7eVZ,3l9G1G9MxH6DaRhwLklaf5,5
135NPMwCC5HMWfbLl3BjyX,7Gi6gjaWy3DxyilpF1a8Is,1
4zYi7nhOqLxJ9u2YE8Ysca,7hJcb9fa4alzcOq3EaNPoG,2
6MUhWuKMY0Wo0S12d7FAgh,7Gi6gjaWy3DxyilpF1a8Is,1
4o0NtnL2m0lzZmEdRas1qv,4zYi7nhOqLxJ9u2YE8Ysca,2
2Uj01M8Uqm5eJ1ieHyvlaO,7Gi6gjaWy3DxyilpF1a8Is,1
0T8Ix53aIN4F7aEKj4EnKy,7Gi6gjaWy3DxyilpF1a8Is,1
2YRyPiW98bpkARAS4B3OQP,790FomKkXshlbRYZFtlgla,1
1SupJlEpv7RS2tPNRaHViT,790FomKkXshlbRYZFtlgla,1
14zUHaJZo1mnYtn6IBRaRP,790FomKkXshlbRYZFtlgla,1
1GKIlPFdcewHtpDVCQ8zmJ,3Wb38LDP3N4tkobValgE9D,3
5OBK3iQwjNQqElPmn4TgAE,6VOoiigTiLVgsMQPP1JOdC,1
1SupJlEpv7RS2tPNRaHViT,6VOoiigTiLVgsMQPP1JOdC,1
5qPRgWcEOGRzoIST0sHAiI,790FomKkXshlbRYZFtlgla,1
1SupJlEpv7RS2tPNRaHViT,6p2442ymrT9lZEuCZJdYcH,1
6xlRSRMLgZbsSNd0BMobwy,790FomKkXshlbRYZFtlgla,1
1SupJlEpv7RS2tPNRaHViT,5mgqYTU6dhKlEdi7DOy4uU,1
1r4hJ1h58CWwUQe3MxPuau,2UMj7NCbuqy1yUZmiSYGjJ,1
5lwmRuXgjX8xIwlnauTZIP,790FomKkXshlbRYZFtlgla,1
790FomKkXshlbRYZFtlgla,7gR53ad9JjCweCv4f9MWEX,1
14zUHaJZo1mnYtn6IBRaRP,5qPRgWcEOGRzoIST0sHAiI,1
1pgDilWYDWLoOgGjf1iHNu,6p2442ymrT9lZEuCZJdYcH,1
4F4pp8NUW08JuXwnoxglpN,790FomKkXshlbRYZFtlgla,1
12GqGscKJx3aE4t07u7eVZ,790FomKkXshlbRYZFtlgla,1
6VOoiigTiLVgsMQPP1JOdC,790FomKkXshlbRYZFtlgla,1
3Isy6kedDrgPYoTS1dazA9,4F4pp8NUW08JuXwnoxglpN,1
52iwsT98xCoGgiGntTiR7K,790FomKkXshlbRYZFtlgla,2
1GKIlPFdcewHtpDVCQ8zmJ,790FomKkXshlbRYZFtlgla,1
1wZtkThiXbVNtj6hee6dz9,790FomKkXshlbRYZFtlgla,1
77ziqFxp5gaInVrF2lj4ht,790FomKkXshlbRYZFtlgla,2
4ArPQ1Opcksbbf3CPwEjWE,790FomKkXshlbRYZFtlgla,1
28gNT5KBp7IjEOQoevXf9N,790FomKkXshlbRYZFtlgla,1
00me4Ke1LsvMxt5kydlMyU,790FomKkXshlbRYZFtlgla,1
5IYRfypwG9BDDh5ZRPI80z,5OBK3iQwjNQqElPmn4TgAE,1
1vyhD5VmyZ7KMfW5gqLgo5,5OBK3iQwjNQqElPmn4TgAE,1
6wH6iStAh4KIaWfuhf0NYM,790FomKkXshlbRYZFtlgla,1
1SupJlEpv7RS2tPNRaHViT,1wZtkThiXbVNtj6hee6dz9,1
1pEqLDmVTqmfwfywlwL7wL,50sIhX3HytFEwQXZJLUZQE,1
1pEqLDmVTqmfwfywlwL7wL,2lcWprkQW6ehqKep82rWnC,1
0hCNtLu0JehylgoiP8L4Gh,790FomKkXshlbRYZFtlgla,1
50sIhX3HytFEwQXZJLUZQE,790FomKkXshlbRYZFtlgla,1
1SupJlEpv7RS2tPNRaHViT,1pgDilWYDWLoOgGjf1iHNu,1
1RBzGO6Nm3uyhUSxP7EDWO,790FomKkXshlbRYZFtlgla,1
2lcWprkQW6ehqKep82rWnC,790FomKkXshlbRYZFtlgla,1
2UMj7NCbuqy1yUZmiSYGjJ,790FomKkXshlbRYZFtlgla,1
0MInKJqZscEeNc5K3K0mkE,790FomKkXshlbRYZFtlgla,1
4IndUOBCZYZg61557iq2A9,790FomKkXshlbRYZFtlgla,1
6p2442ymrT9lZEuCZJdYcH,790FomKkXshlbRYZFtlgla,1
4q3ewBCX7sLwd24euuV69X,790FomKkXshlbRYZFtlgla,1
5mgqYTU6dhKlEdi7DOy4uU,790FomKkXshlbRYZFtlgla,1
1wZtkThiXbVNtj6hee6dz9,6p2442ymrT9lZEuCZJdYcH,2
1wZtkThiXbVNtj6hee6dz9,5mgqYTU6dhKlEdi7DOy4uU,1
2UMj7NCbuqy1yUZmiSYGjJ,6xlRSRMLgZbsSNd0BMobwy,1
2lcWprkQW6ehqKep82rWnC,50sIhX3HytFEwQXZJLUZQE,1
3ptY5WTxu77JpAQQnHyxEl,790FomKkXshlbRYZFtlgla,1
1SupJlEpv7RS2tPNRaHViT,5IYRfypwG9BDDh5ZRPI80z,1
1pgDilWYDWLoOgGjf1iHNu,790FomKkXshlbRYZFtlgla,1
1pEqLDmVTqmfwfywlwL7wL,790FomKkXshlbRYZFtlgla,1
3QJzdZJYIAcoET1GcfpNGi,790FomKkXshlbRYZFtlgla,1
1vyhD5VmyZ7KMfW5gqLgo5,6VOoiigTiLVgsMQPP1JOdC,1
0KKUc4amZyvswV2YL6WTar,790FomKkXshlbRYZFtlgla,1
3Wb38LDP3N4tkobValgE9D,790FomKkXshlbRYZFtlgla,1
2bMCqLC25iBaqp2gDYEgDT,790FomKkXshlbRYZFtlgla,1
5dbaLmK5SHLLg8Z4CcTJpX,790FomKkXshlbRYZFtlgla,1
1SupJlEpv7RS2tPNRaHViT,5OBK3iQwjNQqElPmn4TgAE,1
0lsEtpjLWn4S7KBra82VG3,790FomKkXshlbRYZFtlgla,1
1U1el3k54VvEUzo3ybLPlM,790FomKkXshlbRYZFtlgla,2
0VRj0yCOv2FXJNP47XQnx5,4q3ewBCX7sLwd24euuV69X,1
0EmeFodog0BfCgMzAIvKQp,790FomKkXshlbRYZFtlgla,1
0eHQ9o50hj6ZDNBt6Ys1sD,790FomKkXshlbRYZFtlgla,1
3Isy6kedDrgPYoTS1dazA9,790FomKkXshlbRYZFtlgla,1
5MraexJKZDrQYzS98kNwie,790FomKkXshlbRYZFtlgla,1
3tJnB0s6c3oXPq1SCCavnd,790FomKkXshlbRYZFtlgla,1
2o5jDhtHVPhrJdv3cEQ99Z,790FomKkXshlbRYZFtlgla,2
0GM7qgcRCORpGnfcN2tCiB,790FomKkXshlbRYZFtlgla,2
3EA9hVIzKfFiQI0Kikz2wo,790FomKkXshlbRYZFtlgla,1
1r4hJ1h58CWwUQe3MxPuau,6xlRSRMLgZbsSNd0BMobwy,1
1pgDilWYDWLoOgGjf1iHNu,1wZtkThiXbVNtj6hee6dz9,2
0VRj0yCOv2FXJNP47XQnx5,790FomKkXshlbRYZFtlgla,1
5mgqYTU6dhKlEdi7DOy4uU,6p2442ymrT9lZEuCZJdYcH,1
3ipn9JLAPI5GUEo4y4jcoi,4ArPQ1Opcksbbf3CPwEjWE,1
5IYRfypwG9BDDh5ZRPI80z,790FomKkXshlbRYZFtlgla,1
3ipn9JLAPI5GUEo4y4jcoi,790FomKkXshlbRYZFtlgla,1
3VHAySZQPlfGlNLslzXYpN,790FomKkXshlbRYZFtlgla,1
1vyhD5VmyZ7KMfW5gqLgo5,5IYRfypwG9BDDh5ZRPI80z,1
5OBK3iQwjNQqElPmn4TgAE,790FomKkXshlbRYZFtlgla,1
1pgDilWYDWLoOgGjf1iHNu,5mgqYTU6dhKlEdi7DOy4uU,1
0XK6kT7xcZAlcYrNjOgzJe,790FomKkXshlbRYZFtlgla,1
5IYRfypwG9BDDh5ZRPI80z,6VOoiigTiLVgsMQPP1JOdC,1
3qsKSpcV3ncke3hw52JSMB,790FomKkXshlbRYZFtlgla,2
4C29ETLBPmYKYwtJUepbJz,7LNIbiKKGIMlw7GjgJlR0w,1
4m6ubhNsdwF4psNf3R8kwR,768O5GliF0bqscyghggrbE,1
3hpawnHbN5R65xVPnhJPFY,4m6ubhNsdwF4psNf3R8kwR,1
4m6ubhNsdwF4psNf3R8kwR,7wU2WGCJ8HxkekHHE2QLul,2
0dUyjgCyjfj5eMx6bX2TWf,62YF0FglEltB3CnVIjoko8,1
3iOiMcmKYGm8kOxlBjTo0w,4m6ubhNsdwF4psNf3R8kwR,1
4bWHA8fMNjzfGPQqnh5D6y,4m6ubhNsdwF4psNf3R8kwR,2
4kcQWQDK0u9AftVSpdrAgk,4m6ubhNsdwF4psNf3R8kwR,1
4EcIU574ksr6mC1GMEOe0p,4m6ubhNsdwF4psNf3R8kwR,2
0bcZsLQV8MCeU0ylWbw23p,4m6ubhNsdwF4psNf3R8kwR,2
5TP8Ubo4jLKEi4Mw2O8fAk,6GRwwWAtmusrgAL5JF9Dfr,1
3TKS1JzWOLAnicuOCOyVlW,4m6ubhNsdwF4psNf3R8kwR,1
3iOiMcmKYGm8kOxlBjTo0w,4nD4jJ7anYuvuMtM8Wrspz,1
40lro6xpFS9TxV2uC7yvs4,59eMWEcg6fxHRhWb5rJbtM,1
5R3Hr2cnCCjt220Jmt2xLf,6ASri4ePR7RlsvIQgWPJpS,1
4EcIU574ksr6mC1GMEOe0p,7FWtti4FgQOvxvoB2Ycmmh,1
0vR2qb8m9WHeZ5ByCbimq2,4m6ubhNsdwF4psNf3R8kwR,2
4m6ubhNsdwF4psNf3R8kwR,5T35GKZx6gSnEm06244qCp,1
4m6ubhNsdwF4psNf3R8kwR,7fT2Me47PQ8T7954PKrcwR,3
6Nl4VXcX86fBMO4YE6oYfN,7fT2Me47PQ8T7954PKrcwR,1
1vqR17Iv8VFdzure1TAXEq,76S9tWvZEynS5QanzUkkjw,1
2Gxaf60UDXKrmcIhEjULSk,4m6ubhNsdwF4psNf3R8kwR,1
6Nl4VXcX86fBMO4YE6oYfN,7FWtti4FgQOvxvoB2Ycmmh,1
2LmcxBak1alK1bf7d1beTr,4m6ubhNsdwF4psNf3R8kwR,1
4m6ubhNsdwF4psNf3R8kwR,7LNIbiKKGIMlw7GjgJlR0w,1
3IYKcXI1sFqT1ZtfyoW55C,4m6ubhNsdwF4psNf3R8kwR,2
4m6ubhNsdwF4psNf3R8kwR,6GRwwWAtmusrgAL5JF9Dfr,1
3Apb2lGmGJaBmr0TTBJvIZ,4m6ubhNsdwF4psNf3R8kwR,2
1E7XNYAEwSLSAiLDYRMs1G,5R3Hr2cnCCjt220Jmt2xLf,1
2LmcxBak1alK1bf7d1beTr,3Apb2lGmGJaBmr0TTBJvIZ,1
4C29ETLBPmYKYwtJUepbJz,4m6ubhNsdwF4psNf3R8kwR,3
4m6ubhNsdwF4psNf3R8kwR,7cd0OMsXCsilwM1gwmJ5dF,1
4m6ubhNsdwF4psNf3R8kwR,62YF0FglEltB3CnVIjoko8,1
4bWHA8fMNjzfGPQqnh5D6y,7wU2WGCJ8HxkekHHE2QLul,1
3IYKcXI1sFqT1ZtfyoW55C,71scL1K5Nu1Z7FgBkg3Gjk,1
1r4hJ1h58CWwUQe3MxPuau,4m6ubhNsdwF4psNf3R8kwR,1
59eMWEcg6fxHRhWb5rJbtM,5R3Hr2cnCCjt220Jmt2xLf,1
2XcZshqzPKm3iZcmt73R8D,4m6ubhNsdwF4psNf3R8kwR,1
1vqR17Iv8VFdzure1TAXEq,3Apb2lGmGJaBmr0TTBJvIZ,1
4m6ubhNsdwF4psNf3R8kwR,4nD4jJ7anYuvuMtM8Wrspz,1
1E7XNYAEwSLSAiLDYRMs1G,4m6ubhNsdwF4psNf3R8kwR,1
2wkoKEfS6dXwThbyTnZWFU,4m6ubhNsdwF4psNf3R8kwR,1
40lro6xpFS9TxV2uC7yvs4,5R3Hr2cnCCjt220Jmt2xLf,1
3WMlRpW5JWuDI95TcEWt3r,4m6ubhNsdwF4psNf3R8kwR,1
4m6ubhNsdwF4psNf3R8kwR,59eMWEcg6fxHRhWb5rJbtM,1
1r4hJ1h58CWwUQe3MxPuau,4kcQWQDK0u9AftVSpdrAgk,1
1OBizG9nrnHJkrL9NjnWYN,4m6ubhNsdwF4psNf3R8kwR,2
4m6ubhNsdwF4psNf3R8kwR,7FWtti4FgQOvxvoB2Ycmmh,2
4m6ubhNsdwF4psNf3R8kwR,6cC67GpmPCjQjOYLpmOGhN,1
4C29ETLBPmYKYwtJUepbJz,7FWtti4FgQOvxvoB2Ycmmh,1
4m6ubhNsdwF4psNf3R8kwR,7A02nc5WKMBLqSKXxGZ4o8,1
0dUyjgCyjfj5eMx6bX2TWf,4m6ubhNsdwF4psNf3R8kwR,1
1E7XNYAEwSLSAiLDYRMs1G,6ASri4ePR7RlsvIQgWPJpS,1
4m6ubhNsdwF4psNf3R8kwR,7ENXmnggvN0RX86PIdIfji,1
1OBizG9nrnHJkrL9NjnWYN,1vqR17Iv8VFdzure1TAXEq,1
1bAftSH8umNcGZ0uyV7LMg,5LXWGcBr4mojJnf51Beuf6,1
1vqR17Iv8VFdzure1TAXEq,6cC67GpmPCjQjOYLpmOGhN,1
4C29ETLBPmYKYwtJUepbJz,4EcIU574ksr6mC1GMEOe0p,1
2LmcxBak1alK1bf7d1beTr,3TKS1JzWOLAnicuOCOyVlW,1
4m6ubhNsdwF4psNf3R8kwR,5Y3MV9DZ0d87NnVm56qSY1,2
4m6ubhNsdwF4psNf3R8kwR,6oMRQ5H3A2XA5I3RG3leni,1
0dUyjgCyjfj5eMx6bX2TWf,3Apb2lGmGJaBmr0TTBJvIZ,1
4m6ubhNsdwF4psNf3R8kwR,4puAp107dCehraE47QXVQX,2
01m2XZ7m7rAz6KY3scTdaV,4m6ubhNsdwF4psNf3R8kwR,2
19HM5j0ULGSmEoRcrSe5x3,4m6ubhNsdwF4psNf3R8kwR,3
0DubQNvKAkkXWIIC2jImhU,4m6ubhNsdwF4psNf3R8kwR,1
4bw2Am3p9ji3mYsXNXtQcd,5FQ8tBUtIamA2hRtatrYUF,1
3Apb2lGmGJaBmr0TTBJvIZ,3TKS1JzWOLAnicuOCOyVlW,1
1bAftSH8umNcGZ0uyV7LMg,4o3YJfgarCUSVyPH5HKRA5,1
5T35GKZx6gSnEm06244qCp,7LNIbiKKGIMlw7GjgJlR0w,1
7FWtti4FgQOvxvoB2Ycmmh,7LNIbiKKGIMlw7GjgJlR0w,1
4m6ubhNsdwF4psNf3R8kwR,5R3Hr2cnCCjt220Jmt2xLf,1
2Gxaf60UDXKrmcIhEjULSk,3IYKcXI1sFqT1ZtfyoW55C,1
4m6ubhNsdwF4psNf3R8kwR,7wOZy3KdFVVINgNFFxkxwO,1
0dUyjgCyjfj5eMx6bX2TWf,2LmcxBak1alK1bf7d1beTr,1
0sNvI8p4fuICGGH0pOCxUT,4m6ubhNsdwF4psNf3R8kwR,1
59eMWEcg6fxHRhWb5rJbtM,6ASri4ePR7RlsvIQgWPJpS,1
2FmE1yzXXBWKlRiOl0AqD8,4m6ubhNsdwF4psNf3R8kwR,1
4m6ubhNsdwF4psNf3R8kwR,6P6GTRTigHBp8ZesNtpCKH,1
4m6ubhNsdwF4psNf3R8kwR,5FQ8tBUtIamA2hRtatrYUF,1
